,정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,legal_dong
56222,GGB167000386,귤현감리교회,37.5672,126.7473,2023-10-16,41386.0,23,인천광역시,경기,귤현동
56223,GGB167000401,작전역,37.5307167,126.72185,2023-10-16,41401.0,23,인천광역시,경기,작전동
56224,GGB167000405,명현중학교,37.5307,126.71145,2023-10-16,41405.0,23,인천광역시,경기,효성동
56225,GGB167000406,대신아파트,37.5301167,126.71155,2023-10-16,41406.0,23,인천광역시,경기,효성동
56226,GGB167000414,대진아파트,37.5278333,126.7203833,2023-10-16,41414.0,23,인천광역시,경기,작전동
56227,GGB167000418,당산초등학교,37.5591667,126.7581,2023-10-16,41418.0,23,인천광역시,경기,동양동
56228,GGB167000419,당산초등학교,37.5588333,126.7577667,2023-10-16,41419.0,23,인천광역시,경기,동양동
56229,GGB167000423,계산주공아파트,37.5428833,126.7333167,2023-10-16,41423.0,23,인천광역시,경기,계산동
56230,GGB167000424,롯데마트계양점.고용복지센터,37.5407833,126.7351167,2023-10-16,41424.0,23,인천광역시,경기,계산동
56231,GGB167000425,안산초등학교(구계산고교),37.5432333,126.7334167,2023-10-16,41425.0,23,인천광역시,경기,계산동
56232,GGB167000426,계산역,37.5434833,126.72775,2023-10-16,41426.0,23,인천광역시,경기,계산동
56233,GGB167000427,계산동우체국,37.5436333,126.72435,2023-10-16,41427.0,23,인천광역시,경기,계산동
56234,GGB167000428,경인교대역입구,37.5381,126.7223333,2023-10-16,41428.0,23,인천광역시,경기,계산동
56235,GGB167000429,경인교대역입구,37.53835,126.72275,2023-10-16,41429.0,23,인천광역시,경기,계산동
56236,GGB167000430,계산우체국,37.5433,126.7240833,2023-10-16,41430.0,23,인천광역시,경기,계산동
56237,GGB167000431,계산역,37.5431333,126.7277333,2023-10-16,41431.0,23,인천광역시,경기,계산동
56238,GGB167000432,현광아파트,37.5254,126.7356833,2023-10-16,41432.0,23,인천광역시,경기,작전동
56239,GGB167000434,쌍용아파트,37.5410833,126.7411333,2023-10-16,41434.0,23,인천광역시,경기,용종동
56240,GGB167000436,상야동,37.5796167,126.7791667,2023-10-16,41436.0,23,인천광역시,경기,상야동
56241,GGB167000437,상야동,37.5797333,126.7797,2023-10-16,41437.0,23,인천광역시,경기,상야동
56242,GGB167000438,하야동,37.5824167,126.7807833,2023-10-16,41438.0,23,인천광역시,경기,하야동
56243,GGB167000439,하야동,37.5826833,126.7813167,2023-10-16,41439.0,23,인천광역시,경기,하야동
56244,GGB167000440,계양체육관(벨로드롬경기장),37.5303667,126.7443833,2023-10-16,41440.0,23,인천광역시,경기,서운동
56245,GGB167000441,풍림아이원,37.5572,126.7457833,2023-10-16,41441.0,23,인천광역시,경기,박촌동
56246,GGB167000443,귤현차량기지.센트레빌3단지,37.5672,126.7452833,2023-10-16,41443.0,23,인천광역시,경기,귤현동
56247,GGB167000444,귤현차량기지.센트레빌3단지,37.5670333,126.74475,2023-10-16,41444.0,23,인천광역시,경기,귤현동
56248,GGB167000445,동양지구입구,37.5586333,126.75165,2023-10-16,41445.0,23,인천광역시,경기,동양동
56249,GGB167000446,동양지구입구,37.5582833,126.75095,2023-10-16,41446.0,23,인천광역시,경기,동양동
56250,GGB167000447,광명아파트,37.5179,126.7099833,2023-10-16,41447.0,23,인천광역시,경기,청천동
56251,GGB167000448,광명아파트,37.519,126.7082333,2023-10-16,41448.0,23,인천광역시,경기,청천동
56252,GGB167000454,계양체육관(아시아드양궁장),37.5311833,126.7514667,2023-10-16,41454.0,23,인천광역시,경기,서운동
56253,GGB167000455,계양체육관(아시아드양궁장),37.5307833,126.7516833,2023-10-16,41455.0,23,인천광역시,경기,서운동
56254,GGB167000458,인천장례식장,37.52545,126.7548,2023-10-16,41458.0,23,인천광역시,경기,서운동
56255,GGB167000459,현대오일뱅크,37.5257167,126.7544167,2023-10-16,41459.0,23,인천광역시,경기,서운동
56256,GGB167000473,인혜학교후문.원욱그린타운,37.5789167,126.7319167,2023-10-16,41473.0,23,인천광역시,경기,장기동
56257,GGB167000476,계양1동주민자치센터,37.5760833,126.7333333,2023-10-16,41476.0,23,인천광역시,경기,장기동
56258,GGB167000477,다남식당,37.5705833,126.73005,2023-10-16,41477.0,23,인천광역시,경기,다남동
56259,GGB167000478,다남식당,37.5706,126.7298833,2023-10-16,41478.0,23,인천광역시,경기,다남동
56260,GGB167000518,인혜학교후문.원욱그린타운,37.5787333,126.731,2023-10-16,41518.0,23,인천광역시,경기,장기동
56261,GGB167000520,계양1동주민자치센터,37.5758833,126.7334167,2023-10-16,41520.0,23,인천광역시,경기,장기동
56262,GGB167000521,동양지구1단지정문,37.5594667,126.7558833,2023-10-16,41521.0,23,인천광역시,경기,동양동
56263,GGB167000522,동양도서관,37.5622667,126.7576667,2023-10-16,41522.0,23,인천광역시,경기,동양동
56264,GGB167000523,동양도서관(휴먼빌아파트),37.5624667,126.75745,2023-10-16,41523.0,23,인천광역시,경기,동양동
56265,GGB167000525,계양3동행정복지센터,37.5621333,126.75535,2023-10-16,41525.0,23,인천광역시,경기,동양동
56266,GGB167000526,계양3동행정복지센터,37.5623,126.75525,2023-10-16,41526.0,23,인천광역시,경기,동양동
56267,GGB167000533,계산동수협,37.5435333,126.7256667,2023-10-16,41533.0,23,인천광역시,경기,계산동
56268,GGB167000550,계양센트레빌1단지,37.5670667,126.7490333,2023-10-16,41550.0,23,인천광역시,경기,귤현동
56269,GGB167000551,계양센트레빌1단지111동앞,37.567,126.7503167,2023-10-16,41551.0,23,인천광역시,경기,귤현동
56270,GGB167000552,당미마을,37.5605333,126.7583333,2023-10-16,41552.0,23,인천광역시,경기,동양동
56271,GGB167000553,당미마을,37.5605333,126.75825,2023-10-16,41553.0,23,인천광역시,경기,동양동
56272,GGB167000554,동양자이입구,37.5631667,126.7556333,2023-10-16,41554.0,23,인천광역시,경기,동양동
56273,GGB167000555,동양자이입구,37.5630333,126.7557667,2023-10-16,41555.0,23,인천광역시,경기,동양동
56274,GGB167000557,효성서초등학교(중),37.5266667,126.6981,2023-10-16,41557.0,23,인천광역시,경기,효성동
56275,GGB167000558,효성서초등학교(중),37.5272333,126.6987333,2023-10-16,41558.0,23,인천광역시,경기,효성동
56276,GGB167000559,명현초등학교(중),37.5302667,126.71065,2023-10-16,41559.0,23,인천광역시,경기,효성동
56277,GGB167000560,명현초등학교(중),37.5304833,126.7116667,2023-10-16,41560.0,23,인천광역시,경기,효성동
56278,GGB167000561,작전역(중),37.5301833,126.7218,2023-10-16,41561.0,23,인천광역시,경기,작전동
56279,GGB167000562,작전역(중),37.5304833,126.7230833,2023-10-16,41562.0,23,인천광역시,경기,작전동
56280,GGB167000563,까치말사거리(중),37.53035,126.7331167,2023-10-16,41563.0,23,인천광역시,경기,작전동
56281,GGB167000564,까치말사거리(중),37.5304833,126.7340833,2023-10-16,41564.0,23,인천광역시,경기,작전동
56282,GGB167000565,도두리마을(중),37.5304833,126.7416,2023-10-16,41565.0,23,인천광역시,경기,작전동
56283,GGB167000566,도두리마을(중),37.5306,126.7405,2023-10-16,41566.0,23,인천광역시,경기,작전동
56284,GGB167000567,계양체육관.아시아드양궁장(중),37.53065,126.748,2023-10-16,41567.0,23,인천광역시,경기,서운동
56285,GGB167000568,계양체육관.아시아드양궁장(중),37.5308667,126.74865,2023-10-16,41568.0,23,인천광역시,경기,서운동
56286,GGB167000569,하우스토리,37.5573833,126.74855,2023-10-16,41569.0,23,인천광역시,경기,박촌동
56287,GGB167000570,하우스토리,37.5573667,126.7487833,2023-10-16,41570.0,23,인천광역시,경기,박촌동
56288,GGB167000573,효성동동화운수차고지,37.5284833,126.7026333,2023-10-16,41573.0,23,인천광역시,경기,효성동
56289,GGB167000578,하나아파트101동,37.5283333,126.70145,2023-10-16,41578.0,23,인천광역시,경기,효성동
56290,GGB167000646,서운일반산업단지입구,37.5316667,126.7571333,2023-10-16,41646.0,23,인천광역시,경기,서운동
56291,GGB167000647,서운일반산업단지입구(맞은편),37.5314167,126.7585667,2023-10-16,41647.0,23,인천광역시,경기,서운동
56292,GGB167000666,계양체육관(벨로드롬경기장),37.53095,126.74795,2023-10-16,41666.0,23,인천광역시,경기,서운동
56293,GGB168000007,성보공업,37.4805167,126.6729667,2023-10-16,42007.0,23,인천광역시,경기,가좌동
56294,GGB168000008,동부제철,37.4806833,126.6726667,2023-10-16,42008.0,23,인천광역시,경기,가좌동
56295,GGB168000012,태평양인천물류센터,37.4806333,126.67845,2023-10-16,42012.0,23,인천광역시,경기,가좌동
56296,GGB168000014,중앙사료,37.4796167,126.6826833,2023-10-16,42014.0,23,인천광역시,경기,가좌동
56297,GGB168000017,서인천가구단지,37.4848667,126.66955,2023-10-16,42017.0,23,인천광역시,경기,가좌동
56298,GGB168000018,희성금속,37.4824833,126.676,2023-10-16,42018.0,23,인천광역시,경기,가좌동
56299,GGB168000019,사조해표,37.4873667,126.6610167,2023-10-16,42019.0,23,인천광역시,경기,가좌동
56300,GGB168000020,사조해표,37.4875333,126.6605667,2023-10-16,42020.0,23,인천광역시,경기,가좌동
56455,GGB164000771,겐트대학교글로벌캠퍼스,37.3743833,126.6648167,2023-10-16,0.0,23,인천광역시,경기,송도동
56456,GGB164000772,겐트대학교글로벌캠퍼스,37.3742333,126.6643167,2023-10-16,0.0,23,인천광역시,경기,송도동
56457,GGB165000001,해안도로신항만교,37.38475,126.6979167,2023-10-16,39001.0,23,인천광역시,경기,고잔동
56458,GGB165000002,해안도로신항만교,37.3852333,126.6987833,2023-10-16,39002.0,23,인천광역시,경기,고잔동
56459,GGB165000005,운전면허시험장,37.3832,126.7070667,2023-10-16,39005.0,23,인천광역시,경기,고잔동
56460,GGB165000006,면허시험장,37.3838833,126.70675,2023-10-16,39006.0,23,인천광역시,경기,고잔동
56461,GGB165000029,(주)창원,37.3937,126.6992333,2023-10-16,39029.0,23,인천광역시,경기,고잔동
56462,GGB165000030,(주)창원,37.3941167,126.6989667,2023-10-16,39030.0,23,인천광역시,경기,고잔동
56463,GGB165000033,세현정공,37.3958167,126.6947167,2023-10-16,39033.0,23,인천광역시,경기,고잔동
56464,GGB165000034,대창철강,37.3965667,126.6937667,2023-10-16,39034.0,23,인천광역시,경기,고잔동
56465,GGB165000055,한국마쓰이,37.3999833,126.6989667,2023-10-16,39055.0,23,인천광역시,경기,고잔동
56466,GGB165000056,금강산업,37.3987167,126.7031833,2023-10-16,39056.0,23,인천광역시,경기,고잔동
56467,GGB165000057,한국마쓰이,37.40015,126.6995667,2023-10-16,39057.0,23,인천광역시,경기,고잔동
56468,GGB165000058,금강산업,37.39905,126.7032833,2023-10-16,39058.0,23,인천광역시,경기,고잔동
56469,GGB165000059,대일엠앤쿡,37.4009167,126.6971167,2023-10-16,39059.0,23,인천광역시,경기,고잔동
56470,GGB165000061,한국가스공사,37.4054333,126.68755,2023-10-16,39061.0,23,인천광역시,경기,고잔동
56471,GGB165000062,공단소방서,37.4051167,126.6890667,2023-10-16,39062.0,23,인천광역시,경기,고잔동
56472,GGB165000063,남동대교,37.4065,126.6854833,2023-10-16,39063.0,23,인천광역시,경기,고잔동
56473,GGB165000078,논현6단지어진마을한화꿈에그린A,37.4023333,126.7186667,2023-10-16,39078.0,23,인천광역시,경기,논현동
56474,GGB165000079,논현5단지달맞이마을,37.4025167,126.7185167,2023-10-16,39079.0,23,인천광역시,경기,논현동
56475,GGB165000088,논현7단지새터마을신일해피트리A,37.4036167,126.7228,2023-10-16,39088.0,23,인천광역시,경기,논현동
56476,GGB165000089,논현7단지새터마을신일해피트리A,37.4035167,126.7222167,2023-10-16,39089.0,23,인천광역시,경기,논현동
56477,GGB165000096,논현주공아파트,37.4093667,126.7107833,2023-10-16,39096.0,23,인천광역시,경기,논현동
56478,GGB165000098,논현주공아파트,37.4093333,126.7114333,2023-10-16,39098.0,23,인천광역시,경기,논현동
56479,GGB165000101,논현9단지냇마을신영지웰A,37.4046167,126.7274833,2023-10-16,39101.0,23,인천광역시,경기,논현동
56480,GGB165000104,논현8단지동산마을,37.40475,126.7277833,2023-10-16,39104.0,23,인천광역시,경기,논현동
56481,GGB165000107,화성보일러,37.4130333,126.7028,2023-10-16,39107.0,23,인천광역시,경기,논현동
56482,GGB165000108,오공본드,37.4132333,126.7028333,2023-10-16,39108.0,23,인천광역시,경기,남촌동
56483,GGB165000109,소래포구입구.논현프루지오A,37.4018833,126.7400167,2023-10-16,39109.0,23,인천광역시,경기,논현동
56484,GGB165000114,소래포구입구.논현프루지오A,37.4028667,126.74035,2023-10-16,39114.0,23,인천광역시,경기,논현동
56485,GGB165000117,한라아파트,37.4041833,126.7368,2023-10-16,39117.0,23,인천광역시,경기,논현동
56486,GGB165000118,한라아파트,37.4043,126.7371333,2023-10-16,39118.0,23,인천광역시,경기,논현동
56487,GGB165000120,풍림아파트(소래마을),37.4051,126.7359667,2023-10-16,39120.0,23,인천광역시,경기,논현동
56488,GGB165000121,논현10단지별빛마을웰카운티A정문,37.4063,126.7317333,2023-10-16,39121.0,23,인천광역시,경기,논현동
56489,GGB165000122,소래풍림아파트,37.4052667,126.7361167,2023-10-16,39122.0,23,인천광역시,경기,논현동
56490,GGB165000127,장도초등학교,37.40685,126.7333,2023-10-16,39127.0,23,인천광역시,경기,논현동
56491,GGB165000129,장도초등학교,37.40645,126.7343,2023-10-16,39129.0,23,인천광역시,경기,논현동
56492,GGB165000142,도림주공208동,37.41725,126.72765,2023-10-16,39142.0,23,인천광역시,경기,도림동
56493,GGB165000143,도림주공208동,37.4171167,126.7279333,2023-10-16,39143.0,23,인천광역시,경기,도림동
56494,GGB165000146,도림주공2단지,37.4183333,126.7288167,2023-10-16,39146.0,23,인천광역시,경기,도림동
56495,GGB165000147,도림고등학교,37.4217333,126.71835,2023-10-16,39147.0,23,인천광역시,경기,도림동
56496,GGB165000148,도림고등학교,37.4220833,126.7183667,2023-10-16,39148.0,23,인천광역시,경기,도림동
56497,GGB165000149,도림주공2단지,37.41895,126.72895,2023-10-16,39149.0,23,인천광역시,경기,도림동
56498,GGB165000150,도림포도원,37.4215167,126.7226667,2023-10-16,39150.0,23,인천광역시,경기,도림동
56499,GGB165000151,도림포도원,37.4218167,126.7234,2023-10-16,39151.0,23,인천광역시,경기,도림동
56500,GGB165000152,도림주공1단지,37.41985,126.7300667,2023-10-16,39152.0,23,인천광역시,경기,도림동
56501,GGB165000153,도림주공1단지,37.4196833,126.7304,2023-10-16,39153.0,23,인천광역시,경기,도림동
56502,GGB165000154,도림육교,37.4211167,126.7301833,2023-10-16,39154.0,23,인천광역시,경기,도림동
56503,GGB165000155,도림아이파크아파트,37.4214333,126.7303333,2023-10-16,39155.0,23,인천광역시,경기,도림동
56504,GGB165000156,남촌입구,37.4258,126.71785,2023-10-16,39156.0,23,인천광역시,경기,남촌동
56505,GGB165000157,남촌입구,37.4259333,126.7175,2023-10-16,39157.0,23,인천광역시,경기,남촌동
56506,GGB165000160,도림동고개,37.4227833,126.7328167,2023-10-16,39160.0,23,인천광역시,경기,도림동
56507,GGB165000161,도림동고개,37.4228667,126.7326167,2023-10-16,39161.0,23,인천광역시,경기,도림동
56508,GGB165000165,남촌풍림3차아파트,37.4293167,126.7185167,2023-10-16,39165.0,23,인천광역시,경기,남촌동
56509,GGB165000167,남촌풍림3차아파트,37.4296333,126.7181667,2023-10-16,39167.0,23,인천광역시,경기,남촌동
56510,GGB165000171,남촌풍림2차아파트,37.4317667,126.7183667,2023-10-16,39171.0,23,인천광역시,경기,남촌동
56511,GGB165000172,남촌풍림아파트,37.4317,126.7187333,2023-10-16,39172.0,23,인천광역시,경기,남촌동
56512,GGB165000173,방죽삼거리,37.4269333,126.7344,2023-10-16,39173.0,23,인천광역시,경기,도림동
56513,GGB165000174,방죽삼거리,37.4272167,126.7347333,2023-10-16,39174.0,23,인천광역시,경기,도림동
56514,GGB165000175,수산동,37.43245,126.7321,2023-10-16,39175.0,23,인천광역시,경기,수산동
56515,GGB165000176,수산동,37.4325167,126.7324833,2023-10-16,39176.0,23,인천광역시,경기,수산동
